time, ch1, ch2, ch3, ch4
-3.3061,-0.9,-0.46,0.2,4.82
-3.306,-0.9,-0.5,0.16,4.7
-3.3059,-0.94,-0.54,0.2,4.78
-3.3058,-0.86,-0.5,0.2,4.78
-3.3057,-0.9,-0.54,0.2,4.78
-3.3056,-0.86,-0.42,0.16,4.78
-3.3055,-0.86,-0.46,0.16,4.7
-3.3054,-0.94,-0.54,0.2,4.78
-3.3053,-0.9,-0.58,0.16,4.78
-3.3052,-0.86,-0.46,0.12,4.74
-3.3051,-0.9,-0.46,0.16,4.74
-3.305,-0.9,-0.46,0.12,4.78
-3.3049,-0.86,-0.5,0.16,4.74
-3.3048,-0.94,-0.5,0.2,4.74
-3.3047,-0.98,-0.54,0.2,4.74
-3.3046,-0.9,-0.54,0.2,4.82
-3.3045,-0.9,-0.5,0.2,4.78
-3.3044,-0.86,-0.5,0.16,4.82
-3.3043,-0.9,-0.5,0.2,4.78
-3.3042,-0.94,-0.5,0.2,4.82
-3.3041,-0.86,-0.54,0.2,4.74
-3.304,-0.94,-0.5,0.16,4.78
-3.3039,-0.86,-0.5,0.12,4.74
-3.3038,-0.9,-0.5,0.16,4.78
-3.3037,-0.9,-0.58,0.12,4.78
-3.3036,-0.94,-0.5,0.2,4.7
-3.3035,-0.86,-0.54,0.16,4.78
-3.3034,-0.86,-0.5,0.16,4.78
-3.3033,-0.9,-0.5,0.2,4.74
-3.3032,-0.94,-0.54,0.2,4.74
-3.3031,-0.86,-0.5,0.16,4.82
-3.303,-0.9,-0.5,0.12,4.74
-3.3029,-0.94,-0.5,0.16,4.78
-3.3028,-0.86,-0.5,0.16,4.78
-3.3027,-0.86,-0.54,0.16,4.74
-3.3026,-0.86,-0.5,0.16,4.82
-3.3025,-0.9,-0.54,0.2,4.82
-3.3024,-0.9,-0.5,0.2,4.78
-3.3023,-0.9,-0.54,0.2,4.74
-3.3022,-0.86,-0.54,0.2,4.78
-3.3021,-0.86,-0.58,0.12,4.78
-3.302,-0.94,-0.5,0.2,4.82
-3.3019,-0.9,-0.5,0.2,4.78
-3.3018,-0.9,-0.54,0.2,4.74
-3.3017,-0.9,-0.5,0.16,4.78
-3.3016,-0.94,-0.58,0.2,4.82
-3.3015,-0.9,-0.5,0.16,4.78
-3.3014,-0.9,-0.54,0.12,4.78
-3.3013,-0.9,-0.5,0.16,4.78
-3.3012,-0.9,-0.54,0.12,4.78
-3.3011,-0.86,-0.58,0.2,4.78
-3.301,-0.94,-0.54,0.08,4.74
-3.3009,-0.86,-0.54,0.12,4.74
-3.3008,-0.9,-0.54,0.24,4.74
-3.3007,-0.82,-0.54,0.16,4.78
-3.3006,-0.9,-0.5,0.16,4.78
-3.3005,-0.9,-0.58,0.16,4.78
-3.3004,-0.9,-0.5,0.2,4.78
-3.3003,-0.9,-0.5,0.12,4.74
-3.3002,-0.86,-0.5,0.16,4.74
-3.3001,-0.9,-0.5,0.16,4.82
-3.3,-0.86,-0.54,0.12,4.78
-3.2999,-0.94,-0.58,0.12,4.78
-3.2998,-0.9,-0.54,0.2,4.74
-3.2997,-0.94,-0.54,0.16,4.78
-3.2996,-0.86,-0.58,0.16,4.82
-3.2995,-0.9,-0.5,0.16,4.78
-3.2994,-0.86,-0.5,0.2,4.74
-3.2993,-0.9,-0.58,0.12,4.82
-3.2992,-0.86,-0.5,0.16,4.78
-3.2991,-0.9,-0.5,0.16,4.82
-3.299,-0.9,-0.58,0.16,4.82
-3.2989,-0.86,-0.58,0.2,4.78
-3.2988,-0.9,-0.5,0.16,4.78
-3.2987,-0.86,-0.58,0.12,4.82
-3.2986,-0.86,-0.54,0.2,4.78
-3.2985,-0.9,-0.5,0.16,4.74
-3.2984,-0.9,-0.54,0.12,4.74
-3.2983,-0.94,-0.5,0.2,4.86
-3.2982,-0.86,-0.58,0.16,4.82
-3.2981,-0.86,-0.5,0.16,4.74
-3.298,-0.86,-0.58,0.16,4.78
-3.2979,-0.86,-0.54,0.2,4.78
-3.2978,-0.9,-0.54,0.2,4.78
-3.2977,-0.9,-0.58,0.08,4.78
-3.2976,-0.94,-0.58,0.12,4.82
-3.2975,-0.9,-0.58,0.16,4.74
-3.2974,-0.86,-0.58,0.12,4.78
-3.2973,-0.86,-0.5,0.12,4.74
-3.2972,-0.9,-0.54,0.16,4.78
-3.2971,-0.9,-0.54,0.16,4.82
-3.297,-0.9,-0.58,0.16,4.78
-3.2969,-0.86,-0.54,0.12,4.74
-3.2968,-0.9,-0.5,0.12,4.78
-3.2967,-0.86,-0.54,0.16,4.82
-3.2966,-0.9,-0.58,0.16,4.74
-3.2965,-0.94,-0.5,0.16,4.82
-3.2964,-0.94,-0.58,0.2,4.78
-3.2963,-0.94,-0.5,0.16,4.74
-3.2962,-0.9,-0.5,0.12,4.78
-3.2961,-0.86,-0.5,0.16,4.78
-3.296,-0.86,-0.54,0.2,4.74
-3.2959,-0.9,-0.54,0.16,4.74
-3.2958,-0.98,-0.58,0.12,4.74
-3.2957,-0.9,-0.54,0.12,4.74
-3.2956,-0.86,-0.58,0.12,4.78
-3.2955,-0.86,-0.54,0.2,4.78
-3.2954,-0.86,-0.58,0.16,4.78
-3.2953,-0.94,-0.58,0.12,4.78
-3.2952,-0.9,-0.58,0.2,4.74
-3.2951,-0.9,-0.5,0.2,4.78
-3.295,-0.86,-0.58,0.2,4.74
-3.2949,-0.9,-0.5,0.12,4.78
-3.2948,-0.86,-0.54,0.12,4.82
-3.2947,-0.94,-0.54,0.16,4.74
-3.2946,-0.86,-0.54,0.12,4.78
-3.2945,-0.94,-0.58,0.16,4.78
-3.2944,-0.86,-0.54,0.12,4.78
-3.2943,-0.86,-0.58,0.16,4.78
-3.2942,-0.9,-0.54,0.2,4.82
-3.2941,-0.9,-0.54,0.16,4.78
-3.294,-0.86,-0.54,0.12,4.82
-3.2939,-0.86,-0.58,0.12,4.82
-3.2938,-0.86,-0.54,0.2,4.82
-3.2937,-0.86,-0.54,0.16,4.78
-3.2936,-0.82,-0.54,0.2,4.74
-3.2935,-0.9,-0.58,0.12,4.78
-3.2934,-0.86,-0.54,0.12,4.82
-3.2933,-0.86,-0.54,0.16,4.74
-3.2932,-0.86,-0.58,0.16,4.82
-3.2931,-0.86,-0.54,0.12,4.82
-3.293,-0.9,-0.54,0.16,4.78
-3.2929,-0.86,-0.54,0.2,4.78
-3.2928,-0.86,-0.58,0.12,4.78
-3.2927,-0.86,-0.5,0.16,4.74
-3.2926,-0.86,-0.54,0.16,4.82
-3.2925,-0.86,-0.58,0.2,4.78
-3.2924,-0.9,-0.54,0.16,4.78
-3.2923,-0.9,-0.58,0.12,4.74
-3.2922,-0.9,-0.58,0.16,4.78
-3.2921,-0.9,-0.54,0.16,4.78
-3.292,-0.86,-0.58,0.16,4.74
-3.2919,-0.82,-0.5,0.16,4.78
-3.2918,-0.9,-0.54,0.16,4.78
-3.2917,-0.86,-0.54,0.16,4.78
-3.2916,-0.86,-0.58,0.12,4.82
-3.2915,-0.86,-0.54,0.12,4.78
-3.2914,-0.9,-0.54,0.12,4.78
-3.2913,-0.86,-0.54,0.12,4.78
-3.2912,-0.9,-0.62,0.12,4.78
-3.2911,-0.86,-0.58,0.16,4.82
-3.291,-0.9,-0.58,0.12,4.78
-3.2909,-0.9,-0.58,0.12,4.74
-3.2908,-0.86,-0.58,0.12,4.78
-3.2907,-0.82,-0.54,0.12,4.78
-3.2906,-0.86,-0.54,0.12,4.82
-3.2905,-0.9,-0.54,0.2,4.7
-3.2904,-0.86,-0.54,0.12,4.78
-3.2903,-0.86,-0.54,0.16,4.78
-3.2902,-0.86,-0.54,0.12,4.74
-3.2901,-0.82,-0.58,0.16,4.74
-3.29,-0.9,-0.5,0.12,4.82
-3.2899,-0.9,-0.58,0.16,4.74
-3.2898,-0.86,-0.58,0.16,4.7
-3.2897,-0.9,-0.58,0.12,4.78
-3.2896,-0.86,-0.5,0.12,4.74
-3.2895,-0.86,-0.58,0.08,4.74
-3.2894,-0.86,-0.54,0.12,4.82
-3.2893,-0.9,-0.5,0.2,4.78
-3.2892,-0.86,-0.58,0.16,4.78
-3.2891,-0.86,-0.54,0.12,4.74
-3.289,-0.86,-0.58,0.08,4.74
-3.2889,-0.9,-0.54,0.12,4.74
-3.2888,-0.86,-0.54,0.12,4.78
-3.2887,-0.9,-0.54,0.16,4.74
-3.2886,-0.9,-0.58,0.12,4.78
-3.2885,-0.9,-0.54,0.12,4.7
-3.2884,-0.9,-0.54,0.08,4.78
-3.2883,-0.86,-0.62,0.12,4.82
-3.2882,-0.86,-0.58,0.12,4.82
-3.2881,-0.86,-0.54,0.12,4.74
-3.288,-0.86,-0.54,0.12,4.78
-3.2879,-0.9,-0.54,0.08,4.78
-3.2878,-0.9,-0.54,0.12,4.7
-3.2877,-0.94,-0.54,0.16,4.82
-3.2876,-0.86,-0.58,0.12,4.78
-3.2875,-0.86,-0.54,0.12,4.78
-3.2874,-0.9,-0.58,0.08,4.78
-3.2873,-0.9,-0.54,0.08,4.78
-3.2872,-0.86,-0.54,0.12,4.78
-3.2871,-0.86,-0.58,0.12,4.74
-3.287,-0.94,-0.54,0.2,4.74
-3.2869,-0.9,-0.58,0.08,4.78
-3.2868,-0.9,-0.54,0.12,4.78
-3.2867,-0.9,-0.54,0.12,4.82
-3.2866,-0.86,-0.54,0.16,4.74
-3.2865,-0.86,-0.54,0.16,4.78
-3.2864,-0.9,-0.62,0.16,4.74
-3.2863,-0.86,-0.54,0.08,4.7
-3.2862,-0.86,-0.58,0.12,4.78
-3.2861,-0.82,-0.54,0.08,4.78
-3.286,-0.86,-0.54,0.12,4.82
-3.2859,-0.9,-0.58,0.2,4.78
-3.2858,-0.86,-0.54,0.16,4.78
-3.2857,-0.9,-0.58,0.08,4.78
-3.2856,-0.86,-0.58,0.16,4.74
-3.2855,-0.82,-0.54,0.12,4.78
-3.2854,-0.9,-0.54,0.12,4.82
-3.2853,-0.82,-0.58,0.2,4.78
-3.2852,-0.86,-0.54,0.08,4.78
-3.2851,-0.86,-0.58,0.08,4.74
-3.285,-0.9,-0.58,0.16,4.78
-3.2849,-0.9,-0.54,0.08,4.82
-3.2848,-0.86,-0.58,0.08,4.78
-3.2847,-0.86,-0.58,0.12,4.7
-3.2846,-0.86,-0.5,0.08,4.78
-3.2845,-0.86,-0.58,0.12,4.82
-3.2844,-0.9,-0.54,0.12,4.82
-3.2843,-0.86,-0.58,0.12,4.78
-3.2842,-0.9,-0.54,0.12,4.78
-3.2841,-0.86,-0.54,0.08,4.74
-3.284,-0.9,-0.54,0.12,4.82
-3.2839,-0.86,-0.54,0.12,4.78
-3.2838,-0.86,-0.58,0.12,4.78
-3.2837,-0.86,-0.54,0.08,4.86
-3.2836,-0.86,-0.54,0.12,4.74
-3.2835,-0.9,-0.62,0.08,4.82
-3.2834,-0.9,-0.58,0.08,4.78
-3.2833,-0.9,-0.62,0.12,4.78
-3.2832,-0.86,-0.58,0.16,4.78
-3.2831,-0.86,-0.58,0.12,4.78
-3.283,-0.86,-0.58,0.12,4.74
-3.2829,-0.86,-0.58,0.12,4.74
-3.2828,-0.86,-0.58,0.12,4.78
-3.2827,-0.9,-0.5,0.12,4.78
-3.2826,-0.82,-0.58,0.16,4.82
-3.2825,-0.82,-0.58,0.12,4.78
-3.2824,-0.86,-0.58,0.16,4.78
-3.2823,-0.9,-0.62,0.12,4.78
-3.2822,-0.86,-0.54,0.12,4.7
-3.2821,-0.82,-0.58,0.12,4.78
-3.282,-0.86,-0.54,0.12,4.78
-3.2819,-0.86,-0.54,0.08,4.82
-3.2818,-0.82,-0.54,0.16,4.82
-3.2817,-0.9,-0.66,0.12,4.78
-3.2816,-0.86,-0.58,0.12,4.74
-3.2815,-0.86,-0.62,0.08,4.78
-3.2814,-0.86,-0.58,0.04,4.82
-3.2813,-0.86,-0.62,0.12,4.82
-3.2812,-0.86,-0.58,0.2,4.78
-3.2811,-0.86,-0.62,0.08,4.78
-3.281,-0.86,-0.58,0.16,4.74
-3.2809,-0.86,-0.58,0.12,4.74
-3.2808,-0.86,-0.54,0.12,4.78
-3.2807,-0.86,-0.58,0.12,4.78
-3.2806,-0.86,-0.58,0.08,4.78
-3.2805,-0.82,-0.54,0.08,4.82
-3.2804,-0.82,-0.54,0.12,4.74
-3.2803,-0.86,-0.54,0.08,4.78
-3.2802,-0.86,-0.58,0.12,4.74
-3.2801,-0.86,-0.58,0.16,4.82
-3.28,-0.82,-0.58,0.08,4.74
-3.2799,-0.86,-0.62,0.12,4.82
-3.2798,-0.86,-0.54,0.08,4.82
-3.2797,-0.94,-0.62,0.16,4.82
-3.2796,-0.86,-0.58,0.12,4.78
-3.2795,-0.86,-0.62,0.08,4.74
-3.2794,-0.86,-0.54,0.08,4.78
-3.2793,-0.86,-0.54,0.12,4.82
-3.2792,-0.86,-0.54,0.12,4.78
-3.2791,-0.86,-0.54,0.08,4.78
-3.279,-0.86,-0.58,0.08,4.74
-3.2789,-0.82,-0.58,0.12,4.78
-3.2788,-0.9,-0.54,0.12,4.74
-3.2787,-0.86,-0.62,0.08,4.78
-3.2786,-0.82,-0.58,0.08,4.82
-3.2785,-0.86,-0.54,0.08,4.82
-3.2784,-0.86,-0.58,0.16,4.78
-3.2783,-0.82,-0.58,0.12,4.82
-3.2782,-0.9,-0.58,0.12,4.78
-3.2781,-0.86,-0.62,0.12,4.74
-3.278,-0.86,-0.62,0.08,4.78
-3.2779,-0.86,-0.58,0.12,4.82
-3.2778,-0.86,-0.58,0.08,4.74
-3.2777,-0.86,-0.58,0.12,4.78
-3.2776,-0.86,-0.58,0.12,4.78
-3.2775,-0.86,-0.54,0.04,4.7
-3.2774,-0.86,-0.62,0.08,4.78
-3.2773,-0.86,-0.54,0.12,4.74
-3.2772,-0.86,-0.58,0.12,4.82
-3.2771,-0.86,-0.58,0.12,4.78
-3.277,-0.86,-0.58,0.08,4.78
-3.2769,-0.9,-0.58,0.08,4.82
-3.2768,-0.86,-0.58,0.12,4.78
-3.2767,-0.86,-0.58,0.08,4.78
-3.2766,-0.94,-0.58,0.08,4.74
-3.2765,-1.02,-0.58,0.12,4.78
-3.2764,-1.06,-0.58,0.12,4.78
-3.2763,-1.14,-0.54,0.12,4.74
-3.2762,-1.22,-0.58,0.12,4.74
-3.2761,-1.34,-0.62,0.08,4.78
-3.276,-1.46,-0.58,0.04,4.74
-3.2759,-1.66,-0.58,0.04,4.78
-3.2758,-1.78,-0.54,0.08,4.74
-3.2757,-1.86,-0.58,0.08,4.74
-3.2756,-1.98,-0.54,0.04,4.78
-3.2755,-2.02,-0.58,0.08,4.78
-3.2754,-2.1,-0.58,0.04,4.82
-3.2753,-2.14,-0.58,0.04,4.74
-3.2752,-2.14,-0.58,0.04,4.74
-3.2751,-2.1,-0.54,0.04,4.74
-3.275,-2.02,-0.58,0.08,4.82
-3.2749,-1.94,-0.5,0.04,4.74
-3.2748,-1.86,-0.54,0.08,4.82
-3.2747,-1.74,-0.58,0.08,4.82
-3.2746,-1.62,-0.54,0.04,4.82
-3.2745,-1.46,-0.58,0.04,4.74
-3.2744,-1.38,-0.58,0.12,4.74
-3.2743,-1.3,-0.58,0.04,4.86
-3.2742,-1.14,-0.58,0.08,4.78
-3.2741,-1.06,-0.54,0.12,4.74
-3.274,-1.02,-0.62,0.04,4.82
-3.2739,-0.98,-0.58,0.08,4.82
-3.2738,-0.9,-0.58,0.08,4.78
-3.2737,-0.94,-0.58,0.04,4.78
-3.2736,-0.9,-0.62,0.08,4.78
-3.2735,-0.98,-0.58,0.04,4.74
-3.2734,-0.94,-0.58,0.08,4.82
-3.2733,-1.02,-0.58,0.12,4.78
-3.2732,-1.06,-0.62,0.04,4.78
-3.2731,-1.14,-0.62,0.08,4.78
-3.273,-1.18,-0.62,0.08,4.74
-3.2729,-1.22,-0.62,0.12,4.74
-3.2728,-1.26,-0.62,0.08,4.78
-3.2727,-1.3,-0.58,0.08,4.78
-3.2726,-1.34,-0.66,0.12,4.82
-3.2725,-1.38,-0.58,0.04,4.82
-3.2724,-1.42,-0.62,0.08,4.78
-3.2723,-1.38,-0.66,0.04,4.78
-3.2722,-1.38,-0.58,0.08,4.82
-3.2721,-1.38,-0.62,0,4.78
-3.272,-1.34,-0.58,0.04,4.78
-3.2719,-1.26,-0.58,0.08,4.82
-3.2718,-1.3,-0.58,0.08,4.82
-3.2717,-1.3,-0.62,0.08,4.74
-3.2716,-1.26,-0.58,0.08,4.7
-3.2715,-1.22,-0.62,0.08,4.82
-3.2714,-1.22,-0.58,0.08,4.78
-3.2713,-1.14,-0.58,0.08,4.78
-3.2712,-1.14,-0.58,0.04,4.78
-3.2711,-1.14,-0.58,0.04,4.78
-3.271,-1.1,-0.58,0,4.78
-3.2709,-1.1,-0.66,0.04,4.78
-3.2708,-1.14,-0.66,0.08,4.78
-3.2707,-1.18,-0.66,0.04,4.82
-3.2706,-1.18,-0.54,0.08,4.78
-3.2705,-1.14,-0.62,0.04,4.78
-3.2704,-1.18,-0.58,0.04,4.74
-3.2703,-1.22,-0.62,0.08,4.78
-3.2702,-1.22,-0.58,0.04,4.78
-3.2701,-1.22,-0.66,0.08,4.82
-3.27,-1.26,-0.62,0.08,4.7
-3.2699,-1.22,-0.62,0.08,4.78
-3.2698,-1.26,-0.66,0.04,4.74
-3.2697,-1.26,-0.58,0.04,4.74
-3.2696,-1.22,-0.58,0.08,4.74
-3.2695,-1.22,-0.62,0.04,4.78
-3.2694,-1.22,-0.58,0.04,4.78
-3.2693,-1.22,-0.58,0.08,4.78
-3.2692,-1.26,-0.58,0.08,4.74
-3.2691,-1.22,-0.62,0.08,4.78
-3.269,-1.22,-0.66,0.08,4.78
-3.2689,-1.22,-0.62,0.08,4.78
-3.2688,-1.22,-0.62,0.04,4.74
-3.2687,-1.22,-0.62,0.08,4.78
-3.2686,-1.22,-0.58,0.04,4.74
-3.2685,-1.22,-0.62,0.08,4.78
-3.2684,-1.22,-0.62,0,4.78
-3.2683,-1.14,-0.62,0.04,4.82
-3.2682,-1.22,-0.66,0.08,4.78
-3.2681,-1.18,-0.62,0.04,4.78
-3.268,-1.22,-0.62,0.08,4.78
-3.2679,-1.14,-0.62,0.08,4.78
-3.2678,-1.22,-0.58,0.04,4.74
-3.2677,-1.14,-0.54,0.04,4.78
-3.2676,-1.22,-0.62,0,4.7
-3.2675,-1.22,-0.62,0.04,4.82
-3.2674,-1.22,-0.62,0,4.78
-3.2673,-1.26,-0.62,0.08,4.74
-3.2672,-1.22,-0.62,0.04,4.78
-3.2671,-1.26,-0.58,0.04,4.78
-3.267,-1.3,-0.66,0,4.78
-3.2669,-1.22,-0.62,0.08,4.74
-3.2668,-1.26,-0.62,0,4.78
-3.2667,-1.26,-0.62,0.04,4.74
-3.2666,-1.26,-0.66,0.08,4.74
-3.2665,-1.22,-0.58,0,4.78
-3.2664,-1.26,-0.62,0.04,4.78
-3.2663,-1.22,-0.58,0,4.78
-3.2662,-1.22,-0.66,0.08,4.78
-3.2661,-1.26,-0.62,0.08,4.74
-3.266,-1.22,-0.62,0,4.74
-3.2659,-1.22,-0.62,0.04,4.82
-3.2658,-1.22,-0.62,0.04,4.74
-3.2657,-1.26,-0.66,0.04,4.78
-3.2656,-1.18,-0.66,0.12,4.74
-3.2655,-1.22,-0.66,0.08,4.78
-3.2654,-1.22,-0.66,0,4.78
-3.2653,-1.22,-0.62,0.08,4.74
-3.2652,-1.22,-0.62,0.08,4.74
-3.2651,-1.26,-0.62,0.08,4.78
-3.265,-1.26,-0.62,0,4.82
-3.2649,-1.3,-0.66,0.04,4.7
-3.2648,-1.22,-0.58,0.08,4.74
-3.2647,-1.26,-0.62,0.04,4.82
-3.2646,-1.22,-0.66,0.04,4.74
-3.2645,-1.18,-0.58,0.04,4.74
-3.2644,-1.14,-0.62,0,4.78
-3.2643,-1.3,-0.66,0.04,4.78
-3.2642,-1.22,-0.58,0.08,4.74
-3.2641,-1.22,-0.62,0.08,4.82
-3.264,-1.22,-0.62,0.04,4.82
-3.2639,-1.22,-0.58,0.04,4.82
-3.2638,-1.18,-0.66,0.04,4.78
-3.2637,-1.26,-0.66,0.08,4.78
-3.2636,-1.22,-0.58,0,4.78
-3.2635,-1.26,-0.66,0.04,4.82
-3.2634,-1.22,-0.66,0.04,4.82
-3.2633,-1.22,-0.62,0.04,4.78
-3.2632,-1.22,-0.58,0.04,4.74
-3.2631,-1.22,-0.66,0,4.78
-3.263,-1.22,-0.66,0.04,4.82
-3.2629,-1.22,-0.7,0.04,4.74
-3.2628,-1.22,-0.62,0,4.74
-3.2627,-1.22,-0.62,0,4.78
-3.2626,-1.22,-0.58,0,4.78
-3.2625,-1.26,-0.62,0.04,4.78
-3.2624,-1.26,-0.62,0.08,4.78
-3.2623,-1.22,-0.66,0.04,4.74
-3.2622,-1.26,-0.62,0,4.78
-3.2621,-1.22,-0.66,0,4.78
-3.262,-1.18,-0.66,0,4.82
-3.2619,-1.26,-0.66,0.12,4.78
-3.2618,-1.22,-0.66,0,4.78
-3.2617,-1.22,-0.66,0.04,4.78
-3.2616,-1.14,-0.62,0,4.78
-3.2615,-1.22,-0.66,0.04,4.74
-3.2614,-1.22,-0.62,0,4.74
-3.2613,-1.22,-0.66,0.08,4.74
-3.2612,-1.22,-0.66,0,4.78
-3.2611,-1.22,-0.62,0,4.78
-3.261,-1.26,-0.66,0,4.82
-3.2609,-1.22,-0.66,0.04,4.78
-3.2608,-1.22,-0.62,0,4.78
-3.2607,-1.26,-0.62,0.04,4.78
-3.2606,-1.26,-0.62,0,4.74
-3.2605,-1.22,-0.66,0.04,4.74
-3.2604,-1.3,-0.66,0.04,4.82
-3.2603,-1.22,-0.58,0,4.82
-3.2602,-1.18,-0.62,0,4.78
-3.2601,-1.3,-0.66,0,4.78
-3.26,-1.18,-0.66,0,4.78
-3.2599,-1.3,-0.66,0,4.78
-3.2598,-1.26,-0.66,0,4.78
-3.2597,-1.26,-0.62,0,4.74
-3.2596,-1.22,-0.66,0,4.82
-3.2595,-1.26,-0.66,0.08,4.78
-3.2594,-1.26,-0.66,0.08,4.78
-3.2593,-1.22,-0.62,0,4.74
-3.2592,-1.26,-0.58,0,4.78
-3.2591,-1.26,-0.66,0,4.82
-3.259,-1.26,-0.66,0,4.78
-3.2589,-1.26,-0.66,0,4.78
-3.2588,-1.26,-0.66,0,4.82
-3.2587,-1.22,-0.66,0.04,4.74
-3.2586,-1.3,-0.66,0,4.78
-3.2585,-1.22,-0.66,0,4.82
-3.2584,-1.18,-0.66,0,4.78
-3.2583,-1.26,-0.7,0,4.7
-3.2582,-1.26,-0.62,0,4.74
-3.2581,-1.3,-0.66,0.04,4.78
-3.258,-1.3,-0.7,0,4.74
-3.2579,-1.22,-0.66,0.04,4.74
-3.2578,-1.26,-0.66,0,4.78
-3.2577,-1.22,-0.66,0,4.7
-3.2576,-1.26,-0.66,0,4.82
-3.2575,-1.22,-0.62,0,4.82
-3.2574,-1.26,-0.62,-0.04,4.78
-3.2573,-1.26,-0.66,0,4.82
-3.2572,-1.22,-0.66,0.04,4.74
-3.2571,-1.26,-0.66,0,4.82
-3.257,-1.22,-0.62,0,4.78
-3.2569,-1.22,-0.58,0,4.78
-3.2568,-1.22,-0.66,0.04,4.82
-3.2567,-1.22,-0.66,0,4.74
-3.2566,-1.22,-0.66,0,4.82
-3.2565,-1.3,-0.7,0,4.74
-3.2564,-1.26,-0.62,0,4.78
-3.2563,-1.18,-0.62,0,4.78
-3.2562,-1.26,-0.62,0,4.78
-3.2561,-1.22,-0.66,0.04,4.82
-3.256,-1.22,-0.66,0,4.74
-3.2559,-1.22,-0.66,0,4.82
-3.2558,-1.26,-0.66,0.04,4.78
-3.2557,-1.22,-0.74,0,4.82
-3.2556,-1.26,-0.62,0,4.78
-3.2555,-1.26,-0.66,0,4.74
-3.2554,-1.26,-0.66,0,4.78
-3.2553,-1.22,-0.66,0.04,4.7
-3.2552,-1.26,-0.62,-0.04,4.82
-3.2551,-1.22,-0.66,0,4.78
-3.255,-1.26,-0.62,0,4.78
-3.2549,-1.26,-0.74,0,4.78
-3.2548,-1.26,-0.66,0,4.78
-3.2547,-1.3,-0.66,0,4.78
-3.2546,-1.22,-0.66,0.04,4.78
-3.2545,-1.26,-0.66,0,4.78
-3.2544,-1.3,-0.66,0,4.7
-3.2543,-1.3,-0.62,0,4.78
-3.2542,-1.26,-0.7,-0.04,4.7
-3.2541,-1.3,-0.66,-0.04,4.78
-3.254,-1.26,-0.66,0,4.74
-3.2539,-1.3,-0.7,0,4.78
-3.2538,-1.3,-0.66,0,4.78
-3.2537,-1.26,-0.66,0,4.78
-3.2536,-1.22,-0.66,0,4.82
-3.2535,-1.3,-0.66,0,4.78
-3.2534,-1.26,-0.66,0,4.74
-3.2533,-1.26,-0.7,0,4.78
-3.2532,-1.3,-0.62,-0.04,4.74
-3.2531,-1.3,-0.62,0,4.82
-3.253,-1.26,-0.66,0,4.78
-3.2529,-1.34,-0.66,0,4.78
-3.2528,-1.26,-0.66,0,4.78
-3.2527,-1.22,-0.66,0,4.82
-3.2526,-1.26,-0.66,0,4.74
-3.2525,-1.22,-0.7,0,4.82
-3.2524,-1.26,-0.62,0,4.78
-3.2523,-1.3,-0.7,0,4.78
-3.2522,-1.26,-0.66,0,4.82
-3.2521,-1.22,-0.66,0,4.78
-3.252,-1.22,-0.62,0,4.82
-3.2519,-1.26,-0.7,0,4.78
-3.2518,-1.26,-0.66,0,4.78
-3.2517,-1.3,-0.66,0,4.74
-3.2516,-1.3,-0.7,-0.04,4.78
-3.2515,-1.22,-0.66,0,4.78
-3.2514,-1.26,-0.66,0.04,4.78
-3.2513,-1.3,-0.66,0,4.82
-3.2512,-1.26,-0.7,0,4.82
-3.2511,-1.26,-0.66,0,4.82
-3.251,-1.3,-0.74,0,4.82
-3.2509,-1.3,-0.7,0,4.74
-3.2508,-1.26,-0.66,0,4.78
-3.2507,-1.26,-0.66,0,4.74
-3.2506,-1.26,-0.62,0,4.78
-3.2505,-1.26,-0.66,0,4.78
-3.2504,-1.3,-0.66,0,4.74
-3.2503,-1.26,-0.7,-0.04,4.78
-3.2502,-1.26,-0.7,0,4.74
-3.2501,-1.3,-0.7,0,4.78
-3.25,-1.26,-0.66,0,4.78
-3.2499,-1.3,-0.7,0,4.78
-3.2498,-1.26,-0.66,0,4.78
-3.2497,-1.26,-0.7,0,4.78
-3.2496,-1.26,-0.7,0,4.82
-3.2495,-1.3,-0.66,-0.04,4.82
-3.2494,-1.26,-0.74,0,4.78
-3.2493,-1.26,-0.62,0,4.74
-3.2492,-1.22,-0.66,-0.04,4.78
-3.2491,-1.22,-0.62,0,4.74
-3.249,-1.26,-0.66,0,4.78
-3.2489,-1.34,-0.74,0,4.78
-3.2488,-1.26,-0.66,0,4.78
-3.2487,-1.26,-0.74,0,4.78
-3.2486,-1.22,-0.66,0,4.78
-3.2485,-1.26,-0.66,0,4.82
-3.2484,-1.3,-0.7,0,4.74
-3.2483,-1.22,-0.7,0,4.74
-3.2482,-1.22,-0.74,0,4.78
-3.2481,-1.26,-0.7,0,4.78
-3.248,-1.26,-0.7,0,4.74
-3.2479,-1.26,-0.62,0,4.74
-3.2478,-1.26,-0.7,0,4.78
-3.2477,-1.3,-0.7,-0.04,4.74
-3.2476,-1.22,-0.7,0.04,4.78
-3.2475,-1.26,-0.74,-0.04,4.78
-3.2474,-1.3,-0.74,0,4.78
-3.2473,-1.26,-0.7,0,4.82
-3.2472,-1.3,-0.66,-0.04,4.74
-3.2471,-1.3,-0.7,0,4.78
-3.247,-1.3,-0.62,0,4.78
-3.2469,-1.26,-0.66,-0.04,4.74
-3.2468,-1.26,-0.62,0,4.74
-3.2467,-1.26,-0.66,-0.04,4.78
-3.2466,-1.3,-0.7,0,4.78
