xdata, curve0, curve1, curve2
0.11751,121.12,-322.85,201.74
0.11752,122.41,-322.92,200.51
0.11753,123.69,-322.97,199.28
0.11754,124.96,-323.01,198.05
0.11755,126.24,-323.04,196.81
0.11756,127.5,-323.07,195.57
0.11757,128.76,-323.08,194.32
0.11758,130.01,-323.09,193.07
0.11759,131.26,-323.08,191.82
0.1176,132.5,-323.07,190.56
0.11761,133.74,-323.04,189.3
0.11762,134.97,-323.01,188.04
0.11763,136.19,-322.97,186.78
0.11764,137.41,-322.92,185.51
0.11765,138.62,-322.86,184.24
0.11766,139.82,-322.79,182.96
0.11767,141.02,-322.71,181.69
0.11768,142.21,-322.62,180.41
0.11769,143.39,-322.52,179.13
0.1177,144.57,-322.42,177.84
0.11771,145.74,-322.3,176.56
0.11772,146.91,-322.18,175.27
0.11773,148.06,-322.04,173.98
0.11774,149.21,-321.9,172.69
0.11775,150.35,-321.75,171.4
0.11776,151.49,-321.59,170.1
0.11777,152.61,-321.42,168.81
0.11778,153.74,-321.25,167.51
0.11779,154.85,-321.06,166.21
0.1178,155.95,-320.86,164.91
0.11781,157.05,-320.66,163.61
0.11782,158.14,-320.45,162.31
0.11783,159.22,-320.23,161.01
0.11784,160.3,-320,159.7
0.11785,161.37,-319.77,158.4
0.11786,162.43,-319.52,157.09
0.11787,163.48,-319.27,155.79
0.11788,164.52,-319.01,154.48
0.11789,165.56,-318.74,153.18
0.1179,166.59,-318.46,151.87
0.11791,167.61,-318.18,150.57
0.11792,168.62,-317.88,149.26
0.11793,169.63,-317.58,147.96
0.11794,170.62,-317.27,146.65
0.11795,171.61,-316.96,145.35
0.11796,172.59,-316.63,144.04
0.11797,173.56,-316.3,142.74
0.11798,174.53,-315.97,141.44
0.11799,175.48,-315.62,140.14
0.118,176.43,-315.27,138.83
0.11801,177.37,-314.91,137.54
0.11802,178.3,-314.54,136.24
0.11803,179.23,-314.17,134.94
0.11804,180.14,-313.79,133.64
0.11805,181.05,-313.4,132.35
0.11806,181.95,-313,131.06
0.11807,182.84,-312.6,129.77
0.11808,183.72,-312.2,128.48
0.11809,184.59,-311.78,127.19
0.1181,185.46,-311.36,125.91
0.11811,186.31,-310.94,124.62
0.11812,187.16,-310.5,123.34
0.11813,188,-310.07,122.07
0.11814,188.83,-309.62,120.79
0.11815,189.66,-309.17,119.52
0.11816,190.47,-308.71,118.24
0.11817,191.28,-308.25,116.98
0.11818,192.07,-307.79,115.71
0.11819,192.86,-307.31,114.45
0.1182,193.65,-306.83,113.19
0.11821,194.42,-306.35,111.93
0.11822,195.18,-305.86,110.68
0.11823,195.94,-305.37,109.43
0.11824,196.69,-304.87,108.18
0.11825,197.43,-304.37,106.94
0.11826,198.16,-303.86,105.7
0.11827,198.89,-303.35,104.46
0.11828,199.6,-302.83,103.23
0.11829,200.31,-302.31,102
0.1183,201.01,-301.78,100.77
0.11831,201.7,-301.25,99.548
0.11832,202.39,-300.72,98.33
0.11833,203.06,-300.18,97.115
0.11834,203.73,-299.64,95.905
0.11835,204.39,-299.09,94.699
0.11836,205.04,-298.54,93.497
0.11837,205.69,-297.99,92.299
0.11838,206.32,-297.43,91.106
0.11839,206.95,-296.87,89.917
0.1184,207.57,-296.31,88.732
0.11841,208.19,-295.74,87.551
0.11842,208.79,-295.17,86.376
0.11843,209.39,-294.6,85.205
0.11844,209.98,-294.02,84.038
0.11845,210.57,-293.44,82.876
0.11846,211.14,-292.86,81.719
0.11847,211.71,-292.28,80.567
0.11848,212.27,-291.69,79.419
0.11849,212.83,-291.11,78.277
0.1185,213.38,-290.52,77.139
0.11851,213.92,-289.92,76.007
0.11852,214.45,-289.33,74.879
0.11853,214.98,-288.73,73.756
0.11854,215.5,-288.13,72.639
0.11855,216.01,-287.53,71.526
0.11856,216.51,-286.93,70.419
0.11857,217.01,-286.33,69.317
0.11858,217.51,-285.73,68.22
0.11859,217.99,-285.12,67.129
0.1186,218.47,-284.52,66.043
0.11861,218.95,-283.91,64.962
0.11862,219.41,-283.3,63.886
0.11863,219.87,-282.69,62.816
0.11864,220.33,-282.08,61.751
0.11865,220.78,-281.47,60.691
0.11866,221.22,-280.86,59.637
0.11867,221.66,-280.25,58.588
0.11868,222.09,-279.63,57.545
0.11869,222.52,-279.02,56.507
0.1187,222.94,-278.41,55.475
0.11871,223.35,-277.8,54.448
0.11872,223.76,-277.19,53.427
0.11873,224.16,-276.57,52.411
0.11874,224.56,-275.96,51.4
0.11875,224.95,-275.35,50.395
0.11876,225.34,-274.74,49.396
0.11877,225.72,-274.13,48.401
0.11878,226.1,-273.52,47.413
0.11879,226.48,-272.91,46.43
0.1188,226.84,-272.3,45.452
0.11881,227.21,-271.69,44.479
0.11882,227.57,-271.08,43.512
0.11883,227.92,-270.47,42.551
0.11884,228.27,-269.87,41.595
0.11885,228.62,-269.26,40.644
0.11886,228.96,-268.66,39.699
0.11887,229.3,-268.06,38.758
0.11888,229.63,-267.46,37.824
0.11889,229.96,-266.86,36.894
0.1189,230.29,-266.26,35.97
0.11891,230.61,-265.66,35.051
0.11892,230.93,-265.07,34.137
0.11893,231.25,-264.48,33.228
0.11894,231.56,-263.89,32.324
0.11895,231.87,-263.3,31.426
0.11896,232.18,-262.71,30.532
0.11897,232.48,-262.12,29.644
0.11898,232.78,-261.54,28.76
0.11899,233.08,-260.96,27.882
0.119,233.37,-260.38,27.008
0.11901,233.66,-259.8,26.139
0.11902,233.95,-259.23,25.275
0.11903,234.24,-258.65,24.416
0.11904,234.52,-258.08,23.561
0.11905,234.81,-257.52,22.711
0.11906,235.09,-256.95,21.866
0.11907,235.36,-256.39,21.025
0.11908,235.64,-255.83,20.189
0.11909,235.91,-255.27,19.357
0.1191,236.18,-254.71,18.529
0.11911,236.46,-254.16,17.706
0.11912,236.72,-253.61,16.887
0.11913,236.99,-253.06,16.072
0.11914,237.26,-252.52,15.262
0.11915,237.52,-251.98,14.455
0.11916,237.79,-251.44,13.652
0.11917,238.05,-250.9,12.854
0.11918,238.31,-250.37,12.059
0.11919,238.57,-249.84,11.268
0.1192,238.83,-249.31,10.48
0.11921,239.09,-248.79,9.6963
0.11922,239.35,-248.26,8.9161
0.11923,239.61,-247.74,8.1394
0.11924,239.86,-247.23,7.3661
0.11925,240.12,-246.72,6.5961
0.11926,240.38,-246.21,5.8294
0.11927,240.63,-245.7,5.0658
0.11928,240.89,-245.19,4.3054
0.11929,241.15,-244.69,3.5479
0.1193,241.4,-244.2,2.7934
0.11931,241.66,-243.7,2.0418
0.11932,241.92,-243.21,1.2929
0.11933,242.17,-242.72,0.54672
0.11934,242.43,-242.23,-0.19687
0.11935,242.69,-241.75,-0.93794
0.11936,242.95,-241.27,-1.6766
0.11937,243.21,-240.79,-2.4129
0.11938,243.47,-240.32,-3.1469
0.11939,243.73,-239.85,-3.8788
0.1194,243.99,-239.38,-4.6087
0.11941,244.25,-238.92,-5.3365
0.11942,244.52,-238.45,-6.0624
0.11943,244.78,-237.99,-6.7865
0.11944,245.05,-237.54,-7.509
0.11945,245.31,-237.08,-8.2298
0.11946,245.58,-236.63,-8.949
0.11947,245.85,-236.19,-9.6669
0.11948,246.12,-235.74,-10.383
0.11949,246.4,-235.3,-11.099
0.1195,246.67,-234.86,-11.813
0.11951,246.95,-234.42,-12.526
0.11952,247.22,-233.99,-13.238
0.11953,247.5,-233.55,-13.949
0.11954,247.78,-233.13,-14.659
0.11955,248.07,-232.7,-15.369
0.11956,248.35,-232.27,-16.078
0.11957,248.64,-231.85,-16.787
0.11958,248.93,-231.43,-17.495
0.11959,249.22,-231.02,-18.203
0.1196,249.51,-230.6,-18.911
0.11961,249.81,-230.19,-19.618
0.11962,250.1,-229.78,-20.326
0.11963,250.4,-229.37,-21.033
0.11964,250.71,-228.96,-21.741
0.11965,251.01,-228.56,-22.449
0.11966,251.32,-228.16,-23.157
0.11967,251.62,-227.76,-23.866
0.11968,251.94,-227.36,-24.576
0.11969,252.25,-226.96,-25.286
0.1197,252.57,-226.57,-25.996
0.11971,252.88,-226.18,-26.708
0.11972,253.21,-225.78,-27.42
0.11973,253.53,-225.4,-28.134
0.11974,253.86,-225.01,-28.849
0.11975,254.18,-224.62,-29.564
0.11976,254.52,-224.23,-30.281
0.11977,254.85,-223.85,-31
0.11978,255.19,-223.47,-31.719
0.11979,255.53,-223.08,-32.441
0.1198,255.87,-222.7,-33.164
0.11981,256.21,-222.32,-33.888
0.11982,256.56,-221.95,-34.615
0.11983,256.91,-221.57,-35.343
0.11984,257.26,-221.19,-36.074
0.11985,257.62,-220.81,-36.806
0.11986,257.98,-220.44,-37.541
0.11987,258.34,-220.06,-38.277
0.11988,258.7,-219.69,-39.016
0.11989,259.07,-219.31,-39.758
0.1199,259.44,-218.94,-40.502
0.11991,259.81,-218.56,-41.248
0.11992,260.18,-218.19,-41.997
0.11993,260.56,-217.81,-42.749
0.11994,260.94,-217.44,-43.503
0.11995,261.32,-217.06,-44.26
0.11996,261.71,-216.69,-45.021
0.11997,262.1,-216.31,-45.784
0.11998,262.49,-215.94,-46.55
0.11999,262.88,-215.56,-47.319
0.12,263.27,-215.18,-48.092
0.12001,263.67,-214.8,-48.867
0.12002,264.07,-214.43,-49.647
0.12003,264.48,-214.05,-50.429
0.12004,264.88,-213.67,-51.215
0.12005,265.29,-213.28,-52.004
0.12006,265.7,-212.9,-52.797
0.12007,266.11,-212.52,-53.594
0.12008,266.53,-212.13,-54.394
0.12009,266.94,-211.74,-55.198
0.1201,267.36,-211.36,-56.006
0.12011,267.78,-210.97,-56.818
0.12012,268.21,-210.57,-57.633
0.12013,268.63,-210.18,-58.453
0.12014,269.06,-209.78,-59.276
0.12015,269.49,-209.39,-60.104
0.12016,269.92,-208.99,-60.936
0.12017,270.36,-208.58,-61.771
0.12018,270.79,-208.18,-62.611
0.12019,271.23,-207.77,-63.456
0.1202,271.67,-207.36,-64.304
0.12021,272.11,-206.95,-65.157
0.12022,272.55,-206.54,-66.014
0.12023,272.99,-206.12,-66.875
0.12024,273.44,-205.7,-67.741
0.12025,273.88,-205.27,-68.612
0.12026,274.33,-204.85,-69.486
0.12027,274.78,-204.42,-70.366
0.12028,275.23,-203.98,-71.249
0.12029,275.68,-203.55,-72.138
0.1203,276.14,-203.11,-73.031
0.12031,276.59,-202.66,-73.928
0.12032,277.05,-202.22,-74.83
0.12033,277.5,-201.76,-75.737
0.12034,277.96,-201.31,-76.648
0.12035,278.41,-200.85,-77.564
0.12036,278.87,-200.39,-78.485
0.12037,279.33,-199.92,-79.41
0.12038,279.79,-199.45,-80.34
0.12039,280.25,-198.97,-81.275
0.1204,280.71,-198.49,-82.214
0.12041,281.17,-198.01,-83.158
0.12042,281.63,-197.52,-84.107
0.12043,282.09,-197.03,-85.061
0.12044,282.55,-196.53,-86.019
0.12045,283.01,-196.03,-86.982
0.12046,283.47,-195.52,-87.949
0.12047,283.93,-195.01,-88.922
0.12048,284.39,-194.49,-89.899
0.12049,284.85,-193.97,-90.88
0.1205,285.3,-193.44,-91.867
0.12051,285.76,-192.9,-92.858
0.12052,286.22,-192.36,-93.853
0.12053,286.67,-191.82,-94.853
0.12054,287.13,-191.27,-95.858
0.12055,287.58,-190.72,-96.868
0.12056,288.04,-190.15,-97.882
0.12057,288.49,-189.59,-98.9
0.12058,288.94,-189.02,-99.923
0.12059,289.39,-188.44,-100.95
0.1206,289.84,-187.85,-101.98
0.12061,290.28,-187.26,-103.02
0.12062,290.73,-186.67,-104.06
0.12063,291.17,-186.06,-105.1
0.12064,291.61,-185.46,-106.15
0.12065,292.05,-184.84,-107.21
0.12066,292.48,-184.22,-108.26
0.12067,292.92,-183.59,-109.33
0.12068,293.35,-182.96,-110.39
0.12069,293.78,-182.32,-111.46
0.1207,294.21,-181.67,-112.54
0.12071,294.63,-181.02,-113.62
0.12072,295.05,-180.36,-114.7
0.12073,295.47,-179.69,-115.78
0.12074,295.89,-179.02,-116.87
0.12075,296.3,-178.34,-117.97
0.12076,296.71,-177.65,-119.06
0.12077,297.12,-176.95,-120.17
0.12078,297.52,-176.25,-121.27
0.12079,297.93,-175.55,-122.38
0.1208,298.32,-174.83,-123.49
0.12081,298.72,-174.11,-124.61
0.12082,299.11,-173.38,-125.73
0.12083,299.49,-172.64,-126.85
0.12084,299.87,-171.9,-127.97
0.12085,300.25,-171.15,-129.1
0.12086,300.63,-170.39,-130.23
0.12087,301,-169.63,-131.37
0.12088,301.36,-168.86,-132.51
0.12089,301.72,-168.08,-133.65
0.1209,302.08,-167.29,-134.79
0.12091,302.43,-166.5,-135.94
0.12092,302.78,-165.7,-137.08
0.12093,303.12,-164.89,-138.24
0.12094,303.46,-164.07,-139.39
0.12095,303.79,-163.25,-140.55
0.12096,304.12,-162.42,-141.7
0.12097,304.44,-161.58,-142.87
0.12098,304.76,-160.73,-144.03
0.12099,305.07,-159.88,-145.19
0.121,305.38,-159.02,-146.36
0.12101,305.68,-158.15,-147.53
0.12102,305.98,-157.28,-148.7
0.12103,306.27,-156.4,-149.87
0.12104,306.55,-155.51,-151.05
0.12105,306.83,-154.61,-152.22
0.12106,307.11,-153.7,-153.4
0.12107,307.37,-152.79,-154.58
0.12108,307.63,-151.87,-155.76
0.12109,307.89,-150.94,-156.94
0.1211,308.14,-150.01,-158.13
0.12111,308.38,-149.07,-159.31
0.12112,308.61,-148.12,-160.49
0.12113,308.84,-147.16,-161.68
0.12114,309.06,-146.2,-162.86
0.12115,309.28,-145.23,-164.05
0.12116,309.49,-144.25,-165.24
0.12117,309.69,-143.26,-166.43
0.12118,309.89,-142.27,-167.61
0.12119,310.07,-141.27,-168.8
0.1212,310.26,-140.26,-169.99
0.12121,310.43,-139.25,-171.18
0.12122,310.6,-138.23,-172.37
0.12123,310.76,-137.2,-173.56
0.12124,310.91,-136.16,-174.75
0.12125,311.05,-135.12,-175.93
0.12126,311.19,-134.07,-177.12
0.12127,311.32,-133.01,-178.31
0.12128,311.44,-131.95,-179.49
0.12129,311.56,-130.88,-180.68
0.1213,311.67,-129.8,-181.86
0.12131,311.77,-128.72,-183.05
0.12132,311.86,-127.63,-184.23
0.12133,311.94,-126.53,-185.41
0.12134,312.02,-125.43,-186.59
0.12135,312.09,-124.32,-187.77
0.12136,312.15,-123.2,-188.95
0.12137,312.2,-122.08,-190.12
0.12138,312.24,-120.95,-191.3
0.12139,312.28,-119.81,-192.47
0.1214,312.31,-118.67,-193.64
0.12141,312.33,-117.52,-194.81
0.12142,312.34,-116.36,-195.97
0.12143,312.34,-115.2,-197.14
0.12144,312.34,-114.04,-198.3
0.12145,312.32,-112.86,-199.46
0.12146,312.3,-111.68,-200.62
0.12147,312.27,-110.5,-201.77
0.12148,312.23,-109.31,-202.92
0.12149,312.18,-108.11,-204.07
0.1215,312.13,-106.91,-205.22
0.12151,312.06,-105.7,-206.36
0.12152,311.99,-104.49,-207.5
0.12153,311.91,-103.27,-208.64
0.12154,311.82,-102.05,-209.77
0.12155,311.72,-100.82,-210.9
0.12156,311.61,-99.582,-212.03
0.12157,311.5,-98.343,-213.15
0.12158,311.37,-97.098,-214.27
0.12159,311.24,-95.849,-215.39
0.1216,311.1,-94.594,-216.5
0.12161,310.94,-93.335,-217.61
0.12162,310.78,-92.071,-218.71
0.12163,310.62,-90.802,-219.81
0.12164,310.44,-89.529,-220.91
0.12165,310.25,-88.251,-222
0.12166,310.06,-86.969,-223.09
0.12167,309.86,-85.682,-224.17
0.12168,309.64,-84.391,-225.25
0.12169,309.42,-83.097,-226.33
0.1217,309.19,-81.798,-227.4
0.12171,308.95,-80.495,-228.46
0.12172,308.71,-79.188,-229.52
0.12173,308.45,-77.877,-230.57
0.12174,308.19,-76.563,-231.62
0.12175,307.91,-75.245,-232.67
0.12176,307.63,-73.924,-233.71
0.12177,307.34,-72.599,-234.74
0.12178,307.04,-71.271,-235.77
0.12179,306.74,-69.939,-236.8
0.1218,306.42,-68.605,-237.81
0.12181,306.09,-67.267,-238.83
0.12182,305.76,-65.927,-239.83
0.12183,305.42,-64.583,-240.84
0.12184,305.07,-63.237,-241.83
0.12185,304.71,-61.888,-242.82
0.12186,304.34,-60.536,-243.81
0.12187,303.97,-59.182,-244.78
0.12188,303.58,-57.825,-245.76
0.12189,303.19,-56.467,-246.72
0.1219,302.79,-55.106,-247.68
0.12191,302.38,-53.742,-248.64
0.12192,301.96,-52.377,-249.58
0.12193,301.54,-51.01,-250.53
0.12194,301.1,-49.641,-251.46
0.12195,300.66,-48.27,-252.39
0.12196,300.21,-46.897,-253.31
0.12197,299.75,-45.523,-254.23
0.12198,299.29,-44.148,-255.14
0.12199,298.81,-42.771,-256.04
0.122,298.33,-41.392,-256.94
0.12201,297.84,-40.013,-257.83
0.12202,297.34,-38.632,-258.71
0.12203,296.84,-37.251,-259.58
0.12204,296.32,-35.868,-260.45
0.12205,295.8,-34.485,-261.32
0.12206,295.27,-33.101,-262.17
0.12207,294.74,-31.716,-263.02
0.12208,294.19,-30.33,-263.86
0.12209,293.64,-28.944,-264.7
0.1221,293.08,-27.558,-265.52
0.12211,292.52,-26.171,-266.35
0.12212,291.94,-24.785,-267.16
0.12213,291.36,-23.398,-267.97
0.12214,290.78,-22.011,-268.77
0.12215,290.18,-20.624,-269.56
0.12216,289.58,-19.237,-270.34
0.12217,288.97,-17.85,-271.12
0.12218,288.35,-16.464,-271.89
0.12219,287.73,-15.078,-272.65
0.1222,287.1,-13.692,-273.41
0.12221,286.47,-12.307,-274.16
0.12222,285.82,-10.923,-274.9
0.12223,285.18,-9.5391,-275.64
0.12224,284.52,-8.1562,-276.36
0.12225,283.86,-6.7741,-277.08
0.12226,283.19,-5.3929,-277.8
0.12227,282.51,-4.0128,-278.5
0.12228,281.83,-2.6337,-279.2
0.12229,281.15,-1.2558,-279.89
0.1223,280.45,0.12089,-280.57
0.12231,279.75,1.4963,-281.25
0.12232,279.05,2.8703,-281.92
0.12233,278.34,4.2429,-282.58
0.12234,277.62,5.6139,-283.23
0.12235,276.9,6.9834,-283.88
0.12236,276.17,8.3512,-284.52
0.12237,275.43,9.7173,-285.15
0.12238,274.69,11.082,-285.78
0.12239,273.95,12.444,-286.39
0.1224,273.2,13.805,-287
0.12241,272.44,15.163,-287.61
0.12242,271.68,16.52,-288.2
0.12243,270.92,17.874,-288.79
0.12244,270.14,19.227,-289.37
0.12245,269.37,20.577,-289.95
0.12246,268.59,21.925,-290.51
0.12247,267.8,23.27,-291.07
0.12248,267.01,24.613,-291.62
0.12249,266.22,25.954,-292.17
0.1225,265.42,27.292,-292.71
0.12251,264.61,28.628,-293.24
0.12252,263.8,29.961,-293.76
0.12253,262.99,31.292,-294.28
0.12254,262.17,32.62,-294.79
0.12255,261.35,33.945,-295.29
0.12256,260.52,35.267,-295.79
0.12257,259.69,36.587,-296.28
0.12258,258.86,37.904,-296.76
0.12259,258.02,39.217,-297.24
0.1226,257.18,40.528,-297.71
0.12261,256.33,41.836,-298.17
0.12262,255.48,43.141,-298.62
0.12263,254.63,44.443,-299.07
0.12264,253.77,45.742,-299.51
0.12265,252.91,47.038,-299.95
0.12266,252.05,48.331,-300.38
0.12267,251.18,49.62,-300.8
0.12268,250.31,50.906,-301.22
0.12269,249.44,52.189,-301.62
0.1227,248.56,53.469,-302.03
0.12271,247.68,54.746,-302.42
0.12272,246.79,56.019,-302.81
0.12273,245.91,57.289,-303.2
0.12274,245.02,58.556,-303.57
0.12275,244.13,59.819,-303.95
0.12276,243.23,61.079,-304.31
0.12277,242.33,62.336,-304.67
0.12278,241.43,63.589,-305.02
0.12279,240.53,64.838,-305.37
0.1228,239.63,66.085,-305.71
0.12281,238.72,67.328,-306.05
0.12282,237.81,68.567,-306.37
0.12283,236.89,69.803,-306.7
0.12284,235.98,71.035,-307.01
0.12285,235.06,72.264,-307.33
0.12286,234.14,73.49,-307.63
0.12287,233.22,74.712,-307.93
0.12288,232.3,75.931,-308.23
0.12289,231.37,77.146,-308.52
0.1229,230.44,78.357,-308.8
0.12291,229.51,79.565,-309.08
0.12292,228.58,80.77,-309.35
0.12293,227.65,81.971,-309.62
0.12294,226.71,83.169,-309.88
0.12295,225.78,84.363,-310.14
0.12296,224.84,85.554,-310.39
0.12297,223.9,86.741,-310.64
0.12298,222.96,87.925,-310.88
0.12299,222.01,89.105,-311.12
0.123,221.07,90.282,-311.35
0.12301,220.12,91.455,-311.58
0.12302,219.17,92.625,-311.8
0.12303,218.22,93.792,-312.02
0.12304,217.27,94.955,-312.23
0.12305,216.32,96.115,-312.44
0.12306,215.37,97.272,-312.64
0.12307,214.41,98.425,-312.84
0.12308,213.46,99.575,-313.03
0.12309,212.5,100.72,-313.22
0.1231,211.54,101.87,-313.41
0.12311,210.58,103.01,-313.59
0.12312,209.62,104.14,-313.76
0.12313,208.66,105.28,-313.94
0.12314,207.7,106.41,-314.11
0.12315,206.74,107.53,-314.27
0.12316,205.77,108.66,-314.43
0.12317,204.81,109.78,-314.58
0.12318,203.84,110.9,-314.74
0.12319,202.87,112.01,-314.88
0.1232,201.9,113.12,-315.03
0.12321,200.93,114.23,-315.17
0.12322,199.96,115.34,-315.3
0.12323,198.99,116.44,-315.43
0.12324,198.02,117.54,-315.56
0.12325,197.05,118.64,-315.69
0.12326,196.07,119.73,-315.81
0.12327,195.1,120.83,-315.93
0.12328,194.13,121.91,-316.04
0.12329,193.15,123,-316.15
0.1233,192.17,124.08,-316.26
0.12331,191.19,125.16,-316.36
0.12332,190.22,126.24,-316.46
0.12333,189.24,127.32,-316.56
0.12334,188.26,128.39,-316.65
0.12335,187.28,129.46,-316.74
0.12336,186.3,130.53,-316.82
0.12337,185.31,131.59,-316.91
0.12338,184.33,132.66,-316.99
0.12339,183.35,133.72,-317.06
0.1234,182.36,134.78,-317.14
0.12341,181.38,135.83,-317.21
0.12342,180.39,136.89,-317.28
0.12343,179.4,137.94,-317.34
0.12344,178.42,138.99,-317.4
0.12345,177.43,140.03,-317.46
0.12346,176.44,141.08,-317.51
0.12347,175.45,142.12,-317.57
0.12348,174.46,143.16,-317.62
0.12349,173.46,144.2,-317.66
0.1235,172.47,145.24,-317.71
0.12351,171.48,146.27,-317.75
0.12352,170.48,147.3,-317.79
0.12353,169.49,148.33,-317.82
0.12354,168.49,149.36,-317.85
0.12355,167.49,150.39,-317.88
0.12356,166.49,151.42,-317.91
0.12357,165.49,152.44,-317.93
0.12358,164.49,153.46,-317.96
0.12359,163.49,154.48,-317.97
0.1236,162.49,155.5,-317.99
0.12361,161.48,156.52,-318
0.12362,160.48,157.54,-318.02
0.12363,159.47,158.55,-318.02
0.12364,158.47,159.56,-318.03
0.12365,157.46,160.57,-318.03
0.12366,156.45,161.58,-318.03
0.12367,155.44,162.59,-318.03
0.12368,154.42,163.6,-318.02
0.12369,153.41,164.61,-318.02
0.1237,152.39,165.61,-318.01
0.12371,151.38,166.61,-317.99
0.12372,150.36,167.62,-317.98
0.12373,149.34,168.62,-317.96
0.12374,148.32,169.62,-317.94
0.12375,147.3,170.62,-317.91
0.12376,146.27,171.61,-317.89
0.12377,145.25,172.61,-317.86
0.12378,144.22,173.61,-317.83
0.12379,143.19,174.6,-317.79
0.1238,142.16,175.59,-317.76
0.12381,141.13,176.59,-317.72
0.12382,140.09,177.58,-317.67
0.12383,139.06,178.57,-317.63
0.12384,138.02,179.56,-317.58
0.12385,136.98,180.55,-317.53
0.12386,135.94,181.54,-317.48
0.12387,134.9,182.52,-317.42
0.12388,133.85,183.51,-317.36
0.12389,132.8,184.5,-317.3
0.1239,131.75,185.48,-317.23
0.12391,130.7,186.47,-317.17
0.12392,129.65,187.45,-317.1
0.12393,128.59,188.43,-317.02
0.12394,127.53,189.41,-316.95
0.12395,126.47,190.4,-316.87
0.12396,125.41,191.38,-316.78
0.12397,124.34,192.36,-316.7
0.12398,123.27,193.33,-316.61
0.12399,122.2,194.31,-316.52
0.124,121.13,195.29,-316.42
0.12401,120.06,196.27,-316.33
0.12402,118.98,197.25,-316.22
0.12403,117.9,198.22,-316.12
0.12404,116.82,199.2,-316.01
0.12405,115.73,200.17,-315.9
0.12406,114.64,201.15,-315.79
0.12407,113.55,202.12,-315.67
0.12408,112.46,203.09,-315.55
0.12409,111.36,204.06,-315.42
0.1241,110.26,205.03,-315.3
0.12411,109.16,206.01,-315.16
0.12412,108.05,206.98,-315.03
0.12413,106.95,207.95,-314.89
0.12414,105.83,208.91,-314.75
0.12415,104.72,209.88,-314.6
0.12416,103.6,210.85,-314.45
0.12417,102.48,211.82,-314.3
0.12418,101.36,212.78,-314.14
0.12419,100.23,213.75,-313.98
0.1242,99.102,214.71,-313.81
0.12421,97.969,215.68,-313.64
0.12422,96.833,216.64,-313.47
0.12423,95.693,217.6,-313.29
0.12424,94.55,218.56,-313.11
0.12425,93.404,219.52,-312.93
0.12426,92.255,220.48,-312.74
0.12427,91.101,221.44,-312.54
0.12428,89.945,222.4,-312.34
0.12429,88.785,223.35,-312.14
0.1243,87.622,224.31,-311.93
0.12431,86.455,225.26,-311.72
0.12432,85.284,226.22,-311.5
0.12433,84.11,227.17,-311.28
0.12434,82.933,228.12,-311.05
0.12435,81.752,229.07,-310.82
0.12436,80.567,230.02,-310.59
0.12437,79.379,230.97,-310.35
0.12438,78.187,231.92,-310.1
0.12439,76.991,232.86,-309.85
0.1244,75.792,233.8,-309.6
0.12441,74.589,234.75,-309.34
0.12442,73.382,235.69,-309.07
0.12443,72.172,236.63,-308.8
0.12444,70.958,237.57,-308.52
0.12445,69.74,238.5,-308.24
0.12446,68.518,239.44,-307.96
0.12447,67.293,240.37,-307.66
0.12448,66.064,241.3,-307.37
0.12449,64.831,242.23,-307.06
0.1245,63.594,243.16,-306.76
0.12451,62.354,244.09,-306.44
0.12452,61.109,245.01,-306.12
0.12453,59.861,245.93,-305.8
0.12454,58.61,246.86,-305.46
0.12455,57.354,247.77,-305.13
0.12456,56.095,248.69,-304.78
0.12457,54.832,249.6,-304.44
0.12458,53.565,250.52,-304.08
0.12459,52.294,251.42,-303.72
0.1246,51.02,252.33,-303.35
0.12461,49.741,253.24,-302.98
0.12462,48.459,254.14,-302.6
0.12463,47.174,255.04,-302.21
0.12464,45.885,255.94,-301.82
0.12465,44.591,256.83,-301.42
0.12466,43.295,257.72,-301.02
0.12467,41.994,258.61,-300.6
0.12468,40.69,259.5,-300.19
0.12469,39.383,260.38,-299.76
0.1247,38.071,261.26,-299.33
0.12471,36.757,262.13,-298.89
0.12472,35.438,263.01,-298.45
0.12473,34.116,263.88,-297.99
0.12474,32.791,264.75,-297.54
0.12475,31.462,265.61,-297.07
0.12476,30.129,266.47,-296.6
0.12477,28.794,267.33,-296.12
0.12478,27.454,268.18,-295.63
0.12479,26.112,269.03,-295.14
0.1248,24.766,269.87,-294.64
0.12481,23.417,270.71,-294.13
0.12482,22.064,271.55,-293.62
0.12483,20.708,272.39,-293.09
0.12484,19.35,273.22,-292.57
0.12485,17.988,274.04,-292.03
0.12486,16.623,274.86,-291.49
0.12487,15.255,275.68,-290.93
0.12488,13.883,276.49,-290.38
0.12489,12.509,277.3,-289.81
0.1249,11.132,278.1,-289.24
0.12491,9.7525,278.9,-288.66
0.12492,8.3699,279.7,-288.07
0.12493,6.9845,280.49,-287.47
0.12494,5.5964,281.27,-286.87
0.12495,4.2057,282.05,-286.26
0.12496,2.8123,282.82,-285.64
0.12497,1.4165,283.59,-285.01
0.12498,0.018125,284.36,-284.38
0.12499,-1.3826,285.12,-283.73
0.125,-2.7857,285.87,-283.09
0.12501,-4.1911,286.62,-282.43
0.12502,-5.5988,287.36,-281.76
0.12503,-7.0086,288.1,-281.09
0.12504,-8.4205,288.83,-280.41
0.12505,-9.8344,289.56,-279.72
0.12506,-11.25,290.28,-279.03
0.12507,-12.668,290.99,-278.32
0.12508,-14.088,291.7,-277.61
